12,沙河实业股份有限公司,广东,深圳市,5.13亿,1098.82万,153,1992-06-02,--,房地产开发,房地产销售,从事房地产开发与经营、现代服务型产业用房运营与管理。
13,康佳集团股份有限公司,广东,深圳市,312.28亿,50.87亿,17216,1992-03-27,--,电视机,工贸业务、彩电业务、环保业务、白电业务、半导体业务,消费类电子业务、工贸业务、环保业务、半导体业务。
14,深圳中华自行车(集团)股份有限公司,广东,深圳市,1.37亿,157.92万,65,1992-03-31,--,自行车,自行车及零配件销售、锂电池材料、珠宝黄金,自行车及锂电池材料业务、珠宝黄金业务。
15,深圳市深粮控股股份有限公司,广东,深圳市,107.94亿,3.51亿,1246,1992-10-12,--,软饮料,食品和饮料及茶加工、粮油贸易及加工、粮油仓储物流及服务,批发零售业务、食品加工制造业务、租赁及商务服务业务。
16,深圳中恒华发股份有限公司,广东,深圳市,8.58亿,97.44万,1132,1992-04-28,--,电子零部件,显示器、注塑件、EPS产品、物业租赁、废料收入、水电费及其他,精密注塑件的加工、销售;液晶显示器的加工、销售;轻型包装材料的加工、销售以及物业租赁业务。
17,深圳长城开发科技股份有限公司,广东,深圳市,142.10亿,5.74亿,27051,1994-02-02,--,PC、服务器及硬件,存储半导体业务、自有产品、高端制造,致力于为全球客户提供技术研发、工艺设计、生产加工、采购管理、物流支持等电子产品制造服务。
18,深圳市天地(集团)股份有限公司,广东,深圳市,12.29亿,2868.88万,984,1993-04-29,--,商品混凝土,房地产、工业、租赁,商品混凝土的生产和销售、房地产的开发及物业管理等。
19,深圳市特力(集团)股份有限公司,广东,深圳市,3.47亿,6578.16万,302,1993-06-21,--,汽车销售,汽车销售、汽车维修及检测、珠宝批发及零售、物业租赁及服务,汽车销售、汽车检测、维修及配件销售；资源性资产管理；珠宝服务业务。
20,飞亚达精密科技股份有限公司,广东,深圳市,33.46亿,1.43亿,4901,1993-06-03,--,珠宝首饰,手表品牌业务、手表零售服务业务、精密科技业务、租赁业务,"主要从事钟表及其零配件的设计、开发、制造、销售和维修业务，包括""飞亚达""表的产品经营和世界名表的商业连锁销售。"
81,浙江英特集团股份有限公司,浙江,杭州市,189.07亿,1.91亿,2710,1996-07-16,--,医药商业,医药批发、医药零售,药品、医疗器械批发及零售业务。
82,东旭光电科技股份有限公司,河北,石家庄市,172.77亿,19.21亿,4557,1996-09-25,--,显示器件,光电显示新材料、高端装备制造、新能源汽车、建筑安装工程、石墨烯技术应用、电子通讯,光电显示材料、高端装备制造、新能源汽车制造。
83,渤海租赁股份有限公司,新疆,乌鲁木齐市,359.34亿,31.56亿,612,1996-07-16,--,其他非银行金融,融资租赁、融资租赁咨询、经营租赁、集装箱租赁、飞机销售,为境内外客户提供全方位的飞机租赁、集装箱租赁、基础设施租赁、大型设备租赁等租赁服务。
84,民生控股股份有限公司,山东,青岛市,7141.84万,2976.15万,49,1996-07-19,--,其他非银行金融,典当业务、保险经纪业务、商品零售、其他,典当业务及保险经纪业务。
85,合肥百货大楼集团股份有限公司,安徽,合肥市,103.90亿,2.96亿,8842,1996-08-12,--,百货,百货业（含家电）、超市业、农产品交易市场、房地产,零售业、农产品交易市场两大类业务。
86,长沙通程控股股份有限公司,湖南,长沙市,40.45亿,1.48亿,1773,1996-08-16,--,百货,商业零售、酒店旅游,商业零售、酒店旅游、典当、保理。
87,吉林化纤股份有限公司,吉林,吉林市,21.98亿,8542.14万,5406,1996-08-02,--,粘胶纤维,粘胶长丝、醋酐、粘胶短纤、亚硫酸氢钠,粘胶纤维的生产和销售。
88,南京公用发展股份有限公司,江苏,南京市,36.09亿,2.49亿,3263,1996-08-06,--,燃气,汽车营运、房产开发、汽车销售、旅游服务、燃气销售、工程施工,燃气销售、房地产开发及客运产业。
89,湖北宜化化工股份有限公司,湖北,宜昌市,119.55亿,-51.47亿,7499,1996-08-15,--,氮肥,化肥、化工、贸易,化肥产品(尿素、磷酸二铵等)、化工产品(聚氯乙烯、烧碱等)的生产、销售。
90,东阿阿胶股份有限公司,山东,聊城市,73.72亿,20.44亿,4509,1996-07-29,--,中药生产,阿胶及系列产品、医药贸易、其他药品及保健品、毛驴养殖及销售、其他,从事阿胶及阿胶系列产品的研发、生产和销售。
91,徐工集团工程机械股份有限公司,江苏,徐州市,291.31亿,10.29亿,15191,1996-08-28,--,工程机械,工程机械,主要从事工程起重机械、铲运机械、压实机械、混凝土机械、路面机械、消防机械、其他工程机械及工程机械备件的研发、制造和销售。
92,内蒙古兴业矿业股份有限公司,内蒙古,赤峰市,21.11亿,5.54亿,554,1996-08-28,--,铅锌,锌精粉、铁精粉、铅精粉、钨精粉、含铅银精粉、含铜银精粉、锡精粉,有色金属采选及冶炼。
93,华天酒店集团股份有限公司,湖南,长沙市,10.63亿,-7069.54万,3845,1996-08-08,--,酒店,酒店业、房地产业、酒店资产运营,酒店服务业。
94,广东省高速公路发展股份有限公司,广东,广州市,30.89亿,17.10亿,2956,1998-02-20,--,高速公路,公路运输,收费高速公路、桥梁的投资、建设、收费和养护管理。
95,张家界旅游集团股份有限公司,湖南,张家界市,5.50亿,6602.45万,1074,1996-08-29,--,景区,旅行社服务、旅游客运、旅游服务、酒店服务、租赁服务、销售服务,旅游项目经营；旅游客运；旅行社经营；其他：酒店经营、房屋租赁、广告代理等。
96,山东晨鸣纸业集团股份有限公司,山东,潍坊市,294.72亿,37.59亿,12683,2000-11-20,--,造纸,制浆、造纸,机制纸及板纸和造纸原料、造纸机械、电力、热力的生产与销售
97,山东高速路桥集团股份有限公司,山东,济南市,123.85亿,5.78亿,14020,1997-06-09,--,路桥建设,路桥工程施工、路桥养护施工、周转材料及设备租赁销售、商品混凝土加工销售、工程设计咨询,路桥工程施工与养护施工。
98,武汉武商集团股份有限公司,湖北,武汉市,181.22亿,12.41亿,9038,1992-11-20,--,百货,商品销售,从事购物中心及超市业态的商品销售业务。
99,绿景控股股份有限公司,广东,广州市,2206.13万,-8477.38万,119,1992-11-23,--,房地产开发,房地产业(房产销售及租赁)、房地产业(物业管理)、医疗服务,从事房地产开发及物业管理业务、互联网数据中心业务。
100,国新健康保障服务集团股份有限公司,海南,海口市,1.84亿,-29.97万,1244,1992-11-30,--,电子商务B2B,大健康服务,医药电子商务、医疗福利管理等。
381,新洋丰农业科技股份有限公司,湖北,荆门市,90.32亿,6.92亿,7262,1999-04-08,--,复合肥,磷肥、常规复合肥、新型复合肥、现代农业、贸易,磷复肥、新型肥料的研发、生产和销售，以及现代农业产业解决方案提供业务。
382,昆明云内动力股份有限公司,云南,昆明市,59.10亿,2.60亿,2635,1999-04-15,--,汽车零部件,柴油机、电子,为发动机业务和工业级电子产品业务。
383,厦门港务发展股份有限公司,福建,厦门市,137.13亿,1.79亿,4627,1999-04-29,--,港口,港口物流、建材销售、贸易业务,散杂货码头装卸、综合物流服务和商品贸易。
384,浙商中拓集团股份有限公司,浙江,杭州市,484.07亿,1.79亿,1946,1999-07-07,--,贸易,建筑用材、工业用材、炉料、煤炭焦炭、有色金属、化工产品、其他商品、汽车及相关服务,供应链集成服务。
385,湖南景峰医药股份有限公司,湖南,岳阳市,25.84亿,1.85亿,2220,1999-02-03,--,化学制剂,心脑血管领域产品、抗肿瘤领域产品线、骨伤科疾病领域产品、妇儿领域产品、消化系统领域产品、抗感染领域产品、原料药产品,医药产品的研发、制造与销售。
386,数源科技股份有限公司,浙江,杭州市,26.64亿,6985.23万,553,1999-05-07,--,贸易,电子信息类、房地产类、商贸类,电子信息类产品涵盖智能驾驶辅助设备、新能源充换电设备及运营平台、多媒体显示及自助设备、信息系统集成服务、智慧社区产品及服务等。
387,大亚圣象家居股份有限公司,江苏,镇江市,70.48亿,7.37亿,6762,1999-06-30,--,家具制造,人造板、地板,地板和人造板的生产销售。
388,南宁糖业股份有限公司,广西,南宁市,29.06亿,-1.98亿,3941,1999-05-27,--,制糖,白砂糖,从事机制糖的生产与销售业务。
389,四川泸天化股份有限公司,四川,泸州市,37.35亿,-14.89亿,2987,1999-06-03,--,氮肥,化肥产品、化工产品,尿素、复合肥等化肥类产品以及液氨、甲醇、二甲醚、液态硝铵、浓硝酸、稀硝酸、四氧化二氮、车用尿素等化工类产品的生产销售。
390,浙江钱江摩托股份有限公司,浙江,台州市,27.16亿,7850.40万,4144,1999-05-14,--,摩托车,摩托车及配件、房地产开发,摩托车、电动车及相关零配件的研发、生产和销售。
391,山东华特达因健康股份有限公司,山东,济南市,17.67亿,4.51亿,3066,1999-06-09,--,化学制剂,医药产品、环保设备及工程、电子信息产品、科技园区管理、教育、晶体材料、道路及建筑材料,环保、医药产业。
392,湖南电广传媒股份有限公司,湖南,长沙市,87.41亿,-2.36亿,2115,1999-03-25,--,有线电视,广告代理运营、影视节目制作发行、网络传输服务、旅游业、酒店、房地产、艺术品、投资管理、游戏、智能硬件,文旅、投资、传媒游戏业务等。
393,嘉凯城集团股份有限公司,浙江,杭州市,12.59亿,18.93亿,2877,1999-07-20,--,房地产开发,房屋销售、影视放映,房地产开发与销售。
394,金陵药业股份有限公司,江苏,南京市,31.92亿,1.73亿,4728,1999-11-18,--,化学制剂,中药、化学药品、医疗服务,药品制造和医康养服务。
395,沃顿科技股份有限公司,贵州,贵阳市,10.83亿,1.27亿,1357,1999-06-16,--,其他化学制品,复合反渗透膜、纳滤膜、超滤膜,膜业务、植物纤维业务、膜分离业务。
396,海信家电集团股份有限公司,广东,佛山市,334.88亿,20.72亿,39499,1999-07-13,--,冰箱、洗衣机、空调,家电制造业,冰箱、中央空调、家用空调、冷柜、洗衣机、商用冷链、厨卫等电器产品的研发、制造和营销。
397,哈尔滨电气集团佳木斯电机股份有限公司,黑龙江,佳木斯市,15.88亿,1.21亿,1874,1999-06-18,--,电机,矿用电机、永磁电机、防爆电机、核用电机、屏蔽电机、普通电机、同步电机、起重冶金电机,电机、屏蔽电机电泵制造与维修；电机、防爆电气技术开发、技术服务。
398,河钢资源股份有限公司,河北,石家庄市,54.01亿,4.48亿,3923,1999-07-14,--,工程机械,铜产品、磁铁矿、阳极泥、硫酸、推土机、蛭石,铜、铁矿石的开采、加工、销售。
399,浙江众合科技股份有限公司,浙江,杭州市,20.86亿,1.22亿,1469,1999-06-11,--,轨道交通设备,智慧交通、泛半导体,智慧交通及泛半导体产业。
400,湖北福星科技股份有限公司,湖北,武汉市,116.59亿,11.96亿,3478,1999-06-18,--,房地产开发,房地产、金属制品,房地产业和金属制品业。
641,武汉三特索道集团股份有限公司,湖北,武汉市,5.39亿,500.18万,1235,2007-08-17,--,景区,旅游资源的综合开发,以风景区客运索道运输服务为主，辅以旅游景区经营、景观房地产开发及景区酒店业务。
642,江苏常铝铝业集团股份有限公司,江苏,苏州市,40.64亿,1.70亿,2243,2007-08-21,--,铝,铝箔制品、医疗洁净,工业热传递材料、热传递设备综合解决方案和医疗健康系统洁净技术与污染控制整体解决方案。
643,深圳市远望谷信息技术股份有限公司,广东,深圳市,5.31亿,243.32万,704,2007-08-21,--,电子零部件,读写装置、电子标签、软件、备品备件及其他、开发产品,"RFID核心技术,产品与系统解决方案的研发。"
644,上海悦心健康集团股份有限公司,上海,上海市,9.00亿,1786.55万,881,2007-08-23,--,陶瓷,建筑陶瓷、负离子健康材料,建材业务、医疗服务、养老服务、投资性房地产租赁等。
645,海控南海发展股份有限公司,广东,深圳市,46.04亿,-8776.23万,2942,2007-08-23,--,玻璃,幕墙工程、幕墙玻璃制品、家电玻璃制品、幕墙门窗制品、特玻材料,主要从事建筑幕墙工程研发、设计、施工，幕墙产品和太阳能超白压延玻璃、电子功能玻璃的生产、销售业务。
646,宁波东力股份有限公司,浙江,宁波市,128.70亿,1.60亿,1548,2007-08-23,--,基础件,装备制造,专注于齿轮箱、电机及传动装置的研发、生产和服务。
647,红宝丽集团股份有限公司,江苏,南京市,21.71亿,4762.81万,1331,2007-09-13,--,聚氨酯,基础化工原料、新兴材料,从事环氧丙烷衍生品，包括聚氨酯硬泡组合聚醚、特种聚醚、异丙醇胺系列产品，以及环氧丙烷、聚氨酯保温板的研发、生产和销售。
648,桂林莱茵生物科技股份有限公司,广西,桂林市,8.01亿,2.06亿,685,2007-09-13,--,中药生产,植物提取、BT项目,天然健康产品业务和建筑业务。
649,广东东方锆业科技股份有限公司,广东,汕头市,8.52亿,-3836.17万,1042,2007-09-13,--,稀有金属,锆产品,从事锆系列制品研发、生产和经营。
650,深圳市惠程信息科技股份有限公司,广东,深圳市,3.73亿,-1.06亿,639,2007-09-19,--,其他电气设备,电气产品、绝缘产品、游戏发行、游戏研发,电气业务和投资业务，大数据精细化营销的流量经营业务和移动游戏的研发、发行及游戏平台的运营等信息科技业务。
651,广州智光电气股份有限公司,广东,广州市,18.31亿,1.55亿,1845,2007-09-19,--,电气自控设备,电力电子产品、电力装备、节能服务、用电服务,电力电子技术研究和产品应用、综合能源服务整体解决方案、能源技术及服务领域产业投资。
652,深圳市芭田生态工程股份有限公司,广东,深圳市,20.79亿,-1.13亿,2425,2007-09-19,--,复合肥,化学肥料制造,植物营养链和健康农业用肥的研发、服务及运营。
653,安徽楚江科技新材料股份有限公司,安徽,芜湖市,110.44亿,3.61亿,6422,2007-09-21,--,铜,金属材料研发及制造、高端装备制造及新材料、碳纤维复合材料、运输物流,铜基材料、钢基材料、新材料、高端热工装备的研制、生产和销售。
654,江苏澳洋健康产业股份有限公司,江苏,苏州市,53.72亿,1.61亿,3742,2007-09-21,--,粘胶纤维,化学纤维、医药物流、医疗服务,化学纤维及健康医疗。
655,创新医疗管理股份有限公司,浙江,绍兴市,9.05亿,1.41亿,3251,2007-09-25,--,医疗服务,医疗服务,医疗服务。
656,游族网络股份有限公司,福建,泉州市,32.36亿,6.64亿,2134,2007-09-25,--,游戏,网页游戏、移动游戏,移动游戏和网页游戏的研发、发行及运营。
657,东方时代网络传媒股份有限公司,广西,桂林市,4.12亿,-2.77亿,801,2007-10-12,--,文化传媒,精密仪器仪表系列产品,量具量仪的研发、生产和销售。
658,江西特种电机股份有限公司,江西,宜春市,33.65亿,2.83亿,2729,2007-10-12,--,电机,特种电机、锂云母采选、碳酸锂加工,锂云母采选及碳酸锂加工、特种电机研发生产和销售。
659,广州御银科技股份有限公司,广东,广州市,5.70亿,1376.70万,276,2007-11-01,--,专用计算机设备,专用设备制造,ATM产品销售、ATM运营服务和ATM技术服务。
660,上海延华智能科技(集团)股份有限公司,上海,上海市,11.91亿,3178.34万,1025,2007-11-01,--,房屋建筑,智慧医院、智慧区域、智慧康养、绿色节能智慧城市领域,专注于智慧城市顶层设计、电子政务、智慧医疗、智慧节能、智慧环保、智能建筑、智慧交通、智慧养老等智慧城市各专业领域。
521,保利联合化工控股集团股份有限公司,贵州,贵阳市,53.55亿,2.02亿,7854,2004-09-08,--,民爆用品,民爆产品、爆破及工程施工,民爆器材产品研发、生产、销售、爆破、配送、工程技术服务、设计及施工等一体化经营业务。
522,北京双鹭药业股份有限公司,北京,北京市,12.42亿,5.29亿,757,2004-09-09,--,生物医药,生物、生化药、化学药,基因工程及相关药物的研究开发和生产经营。
523,贵州黔源电力股份有限公司,贵州,贵阳市,24.19亿,5.43亿,703,2005-03-03,--,水电,电力、其他,水力发电站(厂)的开发建设与经营管理
524,南京港股份有限公司,江苏,南京市,6.78亿,1.30亿,1058,2005-03-25,--,港口,交通运输服务,提供原油、成品油、液体化工产品及普通货物的装卸、仓储服务、为船舶提供码头、在港区内提供物流服务。
525,山东登海种业股份有限公司,山东,烟台市,8.04亿,1.36亿,723,2005-04-18,--,种子,农作物种子,农作物新品种选育、许可证规定经营范围内的农作物种子生产、分装、销售。
526,华孚时尚股份有限公司,安徽,淮北市,125.97亿,7.03亿,15906,2005-04-27,--,棉纺,纱线、网链、祙制品,主营中高档色纺纱线，配套提供高档新型的坯纱、染色纱，同时提供流行趋势、原料与产品认证、技术咨询等增值服务。
527,德华兔宝宝装饰新材股份有限公司,浙江,湖州市,41.20亿,3.64亿,3806,2005-05-10,--,其他建材,装饰材料、成品家具、科技木、电商运营、品牌授权,装饰材料和成品家居的研发、生产和销售。
528,美年大健康产业控股股份有限公司,江苏,南通市,62.82亿,6.34亿,34950,2005-05-18,--,医疗服务,医疗行业,健康体检服务。
529,国光电器股份有限公司,广东,广州市,40.49亿,1.28亿,3452,2005-05-23,--,电子零部件,音箱及扬声器、电池、电子零配件,音响电声类业务及锂电池业务。
530,国机精工股份有限公司,河南,郑州市,14.94亿,4309.17万,1747,2005-05-26,--,基础件,轴承行业、磨料磨具行业、贸易、工程承包,轴承行业、磨料磨具行业及相关领域的研发制造、行业服务与技术咨询、贸易服务等。
531,深圳市宝鹰建设控股集团股份有限公司,广东,深圳市,71.64亿,3.84亿,2129,2005-05-31,--,装修装饰,装修装饰,综合建筑装饰装修工程设计及施工。
532,宁波华翔电子股份有限公司,浙江,宁波市,148.07亿,11.65亿,15449,2005-06-03,--,汽车零部件,汽车配件,从事汽车零部件的开发、生产和销售。
533,紫光国芯微电子股份有限公司,河北,唐山市,18.29亿,2.79亿,1899,2005-06-06,--,集成电路,智能安全芯片业务、特种集成电路业务、半导体功率器件业务、石英晶体频率器件业务,"集成电路芯片设计与销售,压电石英晶体元器件的开发、生产和销售,LED蓝宝石衬底材料生产和销售。"
534,浙江三花智能控制股份有限公司,浙江,绍兴市,95.81亿,12.51亿,13073,2005-06-07,--,制冷配件,制冷空调电器零部件、汽车零部件,制冷空调电器零部件业务和汽车零部件业务。
535,中工国际工程股份有限公司,北京,北京市,109.09亿,13.62亿,5775,2006-06-19,--,专业工程,工程承包与成套设备、咨询设计、国内外贸易、装备制造,工程承包、设计咨询、装备研发与制造、投资运营、贸易物流。
536,深圳市同洲电子股份有限公司,广东,深圳市,6.73亿,665.36万,357,2006-06-27,--,机顶盒,通信及相关设备制造业,广电全业务融合云平台、数字电视中间件、智能电视操作系统TVOS、智能数字终端、智能网关、数字电视前端设备等的研发、制造、服务与销售以及与智慧家庭相关的增值业务的开发、集成和运营。
537,云南能源投资股份有限公司,云南,昆明市,14.47亿,1.60亿,2558,2006-06-27,--,调味品,盐业、天然气、风电,"食盐、工业盐、日化盐、芒硝等系列产品的生产销售,天然气管网建设、运营、天然气销售、入户安装服务以及陆上风力发电的运营。"
538,广东德美精细化工集团股份有限公司,广东,佛山市,24.56亿,3629.21万,1660,2006-07-25,--,印染化学品,纺织化学品、皮革化学品、石油精细化学品,纺织化学品、皮革化学品、石油精细化学品的研发、生产、销售和提供专业服务。
539,深圳市得润电子股份有限公司,广东,深圳市,58.51亿,1.48亿,11056,2006-07-25,--,电子零部件,电子器件、精密组件,电子连接器和精密组件的研发、生产及销售。
540,横店集团东磁股份有限公司,浙江,金华市,62.97亿,6.08亿,14468,2006-08-02,--,磁性材料,磁性材料、器件、光伏产品,从事磁性材料+器件、光伏+锂电两大产业群相关产品的研发、生产、销售以及提供一站式技术解决方案的服务。
441,宁夏中银绒业股份有限公司,宁夏,银川市,27.97亿,4699.33万,33,2000-07-06,--,纺织面料,纺织品,羊绒和羊绒制品贸易，并通过并购进入新能源锂电池正负极材料生产和销售。
442,山西焦煤能源集团股份有限公司,山西,太原市,286.55亿,18.38亿,33152,2000-07-26,--,煤炭开采洗选,煤炭、电力热力、焦炭及化工产品,煤炭的生产、洗选加工、销售及发供电，矿山开发设计施工、矿用及电力器材生产经营等。
443,大庆华科股份有限公司,黑龙江,大庆市,15.30亿,4815.51万,596,2000-07-26,--,其他化学制品,化工、药品,石油化工产品的生产和销售，同时还包括进出口业务、仓储保管服务等其它业务。
444,广州越秀金融控股集团股份有限公司,广东,广州市,53.31亿,8.60亿,936,2000-07-18,--,其他非银行金融,不良资产管理、投资管理、融资租赁、期货,不良资产管理、融资租赁、私募基金管理和资本投资等业务。
445,华工科技产业股份有限公司,湖北,武汉市,44.81亿,3.21亿,7352,2000-06-08,--,电子零部件,激光加工及系列成套设备、光电器件系列产品、激光全息防伪系列产品、敏感元器件,激光技术及其应用
446,九芝堂股份有限公司,湖南,长沙市,37.97亿,7.12亿,4552,2000-06-28,--,中药生产,中成药、西成药、生物药品,中药研发、生产和销售等业务为核心，逐步探索布局干细胞、中医医疗健康服务、药食同源系列产品等创新业务。
447,诚志股份有限公司,江西,南昌市,56.95亿,7.86亿,4469,2000-07-06,--,其他化学制品,工业气体产品、液体化学产品,"工业气体及基础化工原料的综合运营,半导体显示材料的生产,销售生命科技产品的生产和销售以及工业大麻的种植,研究,加工及其产品的销售。"
448,福建闽东电力股份有限公司,福建,宁德市,9.01亿,2206.75万,1769,2000-07-31,--,水电,电力销售、商品房销售（住宅）、贸易业务,电力生产与开发。
449,甘肃皇台酒业股份有限公司,甘肃,武威市,4760.51万,-1.18亿,388,2000-08-07,--,白酒,粮食白酒、葡萄酒、鲜葡萄、葡萄原汁,白酒酿造与销售；葡萄酒酿造与销售；酿酒葡萄种植。
450,中国中期投资股份有限公司,北京,北京市,6092.86万,3025.62万,67,2000-07-18,--,汽车服务,汽车服务业务、零售业务、基金业务,汽车服务业务。
451,新大陆数字技术股份有限公司,福建,福州市,49.20亿,6.79亿,6570,2000-08-07,--,专用计算机设备,制造业、服务业,通过商户服务平台，为商户提供第三方支付服务、金融服务等商户综合运用服务；为电子支付行业和信息识别行业客户提供终端产品和系统解决方案；为移动通信行业和高速公路行业客户提供软件和系统开发等信息化服务。
452,袁隆平农业高科技股份有限公司,湖南,长沙市,31.90亿,8.92亿,2763,2000-12-11,--,种子,水稻种子、玉米种子,农作物高科技种子及种苗的研发、繁育、推广及服务。
453,华润三九医药股份有限公司,广东,深圳市,111.20亿,13.26亿,15087,2000-03-09,--,中药生产,医药产品,医药产品的研发、生产、销售及相关健康服务。
454,东瑞食品集团股份有限公司,广东,河源市,6.34亿,5168.43万,837,2021-04-28,--,--,生猪类产品、饲料类产品,生猪的养殖和销售。
455,广东炬申物流股份有限公司,广东,佛山市,2.25亿,1826.99万,292,2021-04-29,--,--,运输业务、仓储综合业务,为客户提供有色金属的运输服务（包括自有运输服务和货运代理服务）、仓储及其增值服务等综合物流服务。
456,内蒙古大中矿业股份有限公司,内蒙古,巴彦淖尔市,13.76亿,1.33亿,2732,2021-05-10,--,--,铁精粉、球团、机制砂石,铁矿石采选、铁精粉和球团生产销售、机制砂石的加工销售。
457,南京盛航海运股份有限公司,江苏,南京市,2.67亿,3432.69万,430,2021-05-13,--,--,化学品运输业务、油品运输业务,从事国内沿海、长江中下游液体化学品、成品油水上运输业务。
458,天津市依依卫生用品股份有限公司,天津,天津市,7.43亿,1908.42万,1138,2021-05-18,--,--,卫生护理用品、无纺布,一次性卫生护理用品及无纺布的研发、生产和销售。
459,山东联科科技股份有限公司,山东,潍坊市,6.64亿,5433.41万,556,2021-06-23,--,--,二氧化硅、炭黑、硅酸钠,从事二氧化硅和炭黑的研发、生产与销售。
460,湖南华菱线缆股份有限公司,湖南,湘潭市,9.20亿,2875.63万,592,2021-06-24,--,--,电缆,电线电缆的研发、生产及销售。
841,安徽神剑新材料股份有限公司,安徽,芜湖市,18.28亿,1.30亿,1497,2010-03-03,--,涂料涂漆,户外型树脂、混和型树脂、高端装备制造,专业从事聚酯树脂系列产品的生产销售。
842,汉王科技股份有限公司,北京,北京市,6.04亿,4816.86万,1977,2010-03-03,--,行业应用软件,笔智能交互、文本大数据与服务、AI终端、人脸及生物特征识别,从事于计算机视觉(文本图像识别、生物特征识别、视频结构化)、自然语言处理、智能人机交互技术的研究。
843,山东隆基机械股份有限公司,山东,烟台市,17.25亿,5334.31万,2367,2010-03-05,--,汽车零部件,机械制造与汽车配件,从事汽车制动盘、制动毂等制动部件产品的研发、生产与销售。
844,杭州中恒电气股份有限公司,浙江,杭州市,8.66亿,5890.15万,1911,2010-03-05,--,储能设备,通信行业、电力行业、软件行业,致力于为数据中心、新能源车充换电、通信/电力网络等新型基础设施建设提供电气设备，为能源数字化/精细化管理、新能源开发利用提供专业技术服务。
845,潜江永安药业股份有限公司,湖北,潜江市,9.33亿,1.33亿,951,2010-03-05,--,化学原料药,牛磺酸产品、环氧乙烷产品、聚羧酸减水剂相关产品、保健食品,牛磺酸、环氧乙烷的研发、生产和销售；环氧乙烷的生产、销售以及聚羧酸系减水剂单体、减水剂等相关产品的研发、生产和销售；保健食品的研发、生产和销售以及国外保健食品的进口与销售；与健康领域相关的股权或实业投资，以及利用部分闲置资金进行现金管理等。
846,台海玛努尔核电设备股份有限公司,四川,眉山市,24.70亿,10.35亿,1235,2010-03-12,--,核电设备,核电行业、其他专用设备行业,高端装备机械制造业务，为核电、能源、电力、石化、冶金等行业及国防提供重大技术装备、高新部件和技术服务。
847,康力电梯股份有限公司,江苏,苏州市,32.80亿,3.28亿,4946,2010-03-12,--,电梯设备,电梯及其零部件,从事电梯、自动扶梯、自动人行道及成套配件的产品研发、生产、销售及整机产品的安装和维保。
848,太极计算机股份有限公司,北京,北京市,53.00亿,2.86亿,4842,2010-03-12,--,其他软件服务,云服务、网络安全与自主可控、智慧应用与服务、系统集成服务,面向政务、公共安全、国防、企业等行业提供信息系统建设和云计算、大数据等相关服务，涵盖信息基础设施、业务应用、数据运营、网络信息安全等综合信息技术服务。
849,深圳市卓翼科技股份有限公司,广东,深圳市,27.63亿,859.11万,15030,2010-03-16,--,电子零部件,网络通讯终端类、便携式消费电子类,从事网络通讯、消费电子、智能终端类产品的研发、制造与销售。
850,浙江亚太药业股份有限公司,浙江,绍兴市,10.83亿,2.03亿,685,2010-03-16,--,化学制剂,抗生素类制剂、非抗生素类制剂、化学原料药,从事医药制造业务，包括化学制剂、化学原料药的研发、生产和销售。
851,北方华创科技集团股份有限公司,北京,北京市,22.23亿,1.67亿,5977,2010-03-16,--,集成电路,电子工艺装备、电子元器件,半导体基础产品的研发、生产、销售和技术服务。
852,浙江伟星新型建材股份有限公司,浙江,台州市,39.03亿,8.21亿,4572,2010-03-18,--,管材,塑料管道,各类中高档新型塑料管道的制造与销售。
853,北京千方科技股份有限公司,北京,北京市,53.57亿,7.88亿,6341,2010-03-18,--,其他软件服务,智慧交通、智能物联,从事智慧交通和智能物联业务。
854,山东中锐产业发展股份有限公司,山东,烟台市,18.58亿,9250.88万,1635,2010-03-18,--,园林工程,防伪盖、复合型防伪印刷铝板、园林绿化,"铝板复合型防伪印刷和防伪瓶盖的生产、销售及相关业务;园林规划设计、施工、养护,苗木养殖、销售。"
855,浙江亚厦装饰股份有限公司,浙江,杭州市,90.69亿,3.73亿,7105,2010-03-23,--,装修装饰,建筑装饰、制造,建筑装饰装修工程、建筑幕墙工程、智能化系统集成。
856,山东新北洋信息技术股份有限公司,山东,威海市,18.60亿,3.49亿,4600,2010-03-23,--,专用计算机设备,关键基础零部件、智能自助设备、自动化装备、软件及服务、智能整机终端,从事智能设备/装备的研发、生产、销售和服务。
857,湖北国创高新材料股份有限公司,湖北,武汉市,24.02亿,4721.24万,6815,2010-03-23,--,石油加工,沥青、房地产中介服务、基金管理服务,改性沥青的研发、生产与销售和房地产中介服务。
858,崇义章源钨业股份有限公司,江西,赣州市,18.31亿,3148.80万,3442,2010-03-31,--,钨,有色金属采掘、冶炼、金属加工,"以钨为原料的钨精矿,仲钨酸铵(APT),氧化钨,钨粉,碳化钨粉,热喷涂粉,硬质合金的生产及销售。"
859,山东宏创铝业控股股份有限公司,山东,滨州市,14.46亿,3943.14万,1796,2010-03-31,--,铝,铝板带箔,制造高精度铝板带业务。
860,南京科远智慧科技集团股份有限公司,江苏,南京市,5.91亿,1.12亿,1542,2010-03-31,--,输配电设备,工业自动化、工业互联网,热工自动化和电厂信息化产品研发、生产、销售和服务。
241,甘肃亚太实业发展股份有限公司,甘肃,兰州市,4614.78万,-896.34万,444,1997-02-28,--,房地产开发,商品房、化工产品,精细化工产品的研发、生产及销售。
